"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"469","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus16911-RA","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"470","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus17138-RA","Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"471","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus17327-RA","Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"472","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus17579-RA","Molecular Functions","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)","Prkaa2 Ampk Ampk2"
"473","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus17927-RA","Molecular Functions","Probable ATP-dependent RNA helicase DDX4 (EC 3.6.4.13) (DEAD box protein 4) (Vasa homolog)","ddx4 vlg"
"474","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus18022-RA","Molecular Functions","Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP)","Vcp"
"475","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus18442-RA","Molecular Functions","Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)","Prkca Pkca"
"476","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus18628-RA","Molecular Functions","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","MYH10"
"477","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus18719-RA","Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5) (RNA helicase p68)","DDX5 G17P1 HELR HLR1"
"478","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus20144-RA","Molecular Functions","Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]","WARS1 IFI53 WARS WRS"
"479","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus20571-RA","Molecular Functions","Heat shock protein HSP 90-alpha 1","hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652"
"480","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus21303-RA","Molecular Functions","Protein kinase C epsilon type (EC 2.7.11.13) (nPKC-epsilon)","PRKCE PKCE"
"481","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus21873-RA","Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"482","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus24376-RA","Molecular Functions","RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (RAC-PK-alpha)","AKT1 PKB"
"483","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus24719-RA","Molecular Functions","Ribosomal protein S6 kinase 2 alpha (EC 2.7.11.1) (MAP kinase-activated protein kinase 1) (MAPK-activated protein kinase 1) (MAPKAP kinase 1) (MAPKAPK-1) (Ribosomal protein S6 kinase II alpha) (S6KII-alpha) (p90-RSK)","rps6ka"
"484","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus24981-RA","Molecular Functions","Protein NLRC3","Nlrc3"
"485","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus25001-RA","Molecular Functions","Protein NLRC3","Nlrc3"
"486","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus25329-RA","Molecular Functions","ATP-dependent DNA helicase Q-like 3 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ3) (RecQ-like protein 3) (AtRecQ3) (AtRecQl3)","RECQL3 RECQ3 RQL3 At4g35740 F8D20.250"
"487","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus25645-RA","Molecular Functions","Putative ATP-dependent DNA helicase Q1 (EC 5.6.2.4) (DNA 3'-5' helicase Q1)","K02F3.12"
"488","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus25864-RA","Molecular Functions","Protein NLRC3","Nlrc3"
"489","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26081-RA","Molecular Functions","ATP-dependent DNA helicase Q-like 2 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ2) (RecQ-like protein 2) (AtRQ2) (AtRecQ2) (AtRecQl2)","RECQL2 MED34 MED34_1 RECQ2 RQL2 At1g31360 T19E23.16"
"490","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26194-RA","Molecular Functions","Protein NLRC3","Nlrc3"
"491","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26201-RA","Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"492","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26349-RA","Molecular Functions","Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta)","Prkch Pkch"
"493","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26566-RA","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (Focus-forming activity 1) (FFA-1) (Werner syndrome protein homolog) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","wrn ffa1"
"494","GO:0005524","ATP binding",1676,71,43.53,1.5e-05,"Ahyacinthus26730-RA","Molecular Functions","Nucleotide-binding oligomerization domain-containing protein 2 (Caspase recruitment domain-containing protein 15)","Nod2 Card15"
"495","GO:0004711","ribosomal protein S6 kinase activity",3,3,0.08,1.7e-05,"Ahyacinthus02172-RA","Molecular Functions","Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)","Rps6kb1"
"496","GO:0004711","ribosomal protein S6 kinase activity",3,3,0.08,1.7e-05,"Ahyacinthus04772-RA","Molecular Functions","Ribosomal protein S6 kinase alpha-3 (S6K-alpha-3) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 3) (p90-RSK 3) (p90RSK3) (MAP kinase-activated protein kinase 1b) (MAPK-activated protein kinase 1b) (MAPKAP kinase 1b) (MAPKAPK-1b) (Ribosomal S6 kinase 2) (RSK-2) (pp90RSK2)","Rps6ka3 Mapkapk1b Rps6ka-rs1 Rsk2"
"497","GO:0004711","ribosomal protein S6 kinase activity",3,3,0.08,1.7e-05,"Ahyacinthus24719-RA","Molecular Functions","Ribosomal protein S6 kinase 2 alpha (EC 2.7.11.1) (MAP kinase-activated protein kinase 1) (MAPK-activated protein kinase 1) (MAPKAP kinase 1) (MAPKAPK-1) (Ribosomal protein S6 kinase II alpha) (S6KII-alpha) (p90-RSK)","rps6ka"
"498","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus00260-RA","Molecular Functions","Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)","ARCN1 COPD"
"499","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus00638-RA","Molecular Functions","Putative ATP-dependent RNA helicase an3 (EC 3.6.4.13)","an3"
"500","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus00644-RA","Molecular Functions","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","RpL8 AGAP005802"
"501","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus01351-RA","Molecular Functions","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"502","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus01423-RA","Molecular Functions","rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)","Fib CG9888"
"503","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus03324-RA","Molecular Functions","Gag-Pol polyprotein (Pr160Gag-Pol) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Transframe peptide (TF); p6-pol (p6*); Protease (EC 3.4.23.16) (PR) (Retropepsin); Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (p66 RT); p51 RT; p15; Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","gag-pol"
"504","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus03365-RA","Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"505","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus03370-RA","Molecular Functions","Gag polyprotein (Pr55Gag) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Spacer peptide 2 (SP2) (p1); p6-gag]","gag"
"506","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus05529-RA","Molecular Functions","Pro-Pol polyprotein (Pr125Pol) [Cleaved into: Protease/Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (EC 3.4.23.-) (p87Pro-RT-RNaseH); Protease/Reverse transcriptase (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (p65Pro-RT); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-) (p42In)]","pol"
"507","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus07513-RA","Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"508","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus07632-RA","Molecular Functions","Guanine nucleotide-binding protein-like 3 (E2-induced gene 3 protein) (Novel nucleolar protein 47) (NNP47) (Nucleolar GTP-binding protein 3) (Nucleostemin)","GNL3 E2IG3 NS"
"509","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus08223-RA","Molecular Functions","Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)","Hsp90b1 Grp94 Hspc4 Tra1"
"510","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus08308-RA","Molecular Functions","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"511","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus08637-RA","Molecular Functions","Ubiquitin-associated protein 2 (UBAP-2) (RNA polymerase II degradation factor UBAP2)","UBAP2 KIAA1491"
"512","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus09042-RA","Molecular Functions","Zinc finger RNA-binding protein","ZFR"
"513","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus09354-RA","Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"514","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus09785-RA","Molecular Functions","KH homology domain-containing protein 4 (Brings lots of money 7) (Pre-mRNA splicing factor protein khdc4)","khdc4 blom7 Kiaa0907"
"515","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus10018-RA","Molecular Functions","Protein PRRC2A (HLA-B-associated transcript 2) (Large proline-rich protein BAT2) (Proline-rich and coiled-coil-containing protein 2A) (Protein G2)","PRRC2A BAT2 G2"
"516","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus10649-RA","Molecular Functions","Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)","PKN2 PRK2 PRKCL2"
"517","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus10659-RA","Molecular Functions","Large ribosomal subunit protein uL18 (60S ribosomal protein L5)","RPL5"
"518","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus10851-RA","Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"519","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus11668-RA","Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"520","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus11721-RA","Molecular Functions","Gag-Pol polyprotein [Cleaved into: Matrix protein p15; RNA-binding phosphoprotein p12 (pp12); Capsid protein p30; Nucleocapsid protein p10-Pol (NC-pol); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","pol"
"521","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus13138-RA","Molecular Functions","Paired box protein Pax-6 (Oculorhombin)","Pax6 Pax-6 Sey"
"522","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus13342-RA","Molecular Functions","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"523","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus14099-RA","Molecular Functions","THO complex subunit 2 (Tho2)","THOC2"
"524","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus14621-RA","Molecular Functions","Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)","Hars1 Hars"
"525","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus14821-RA","Molecular Functions","RNA-binding protein Musashi homolog 1 (Musashi-1)","msi-1 R10E9.1"
"526","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus15743-RA","Molecular Functions","Tubulin beta-4B chain (Tubulin beta-2C chain)","Tubb4b Tubb2c"
"527","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus15830-RA","Molecular Functions","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"528","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus16887-RA","Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"529","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus16898-RA","Molecular Functions","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"530","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus17466-RA","Molecular Functions","HEAT repeat-containing protein 1 (Protein BAP28)","heatr1 zgc:63510"
"531","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus17928-RA","Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"532","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus18205-RA","Molecular Functions","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"533","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus18366-RA","Molecular Functions","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)","EIF3B EIF3S9"
"534","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus18437-RA","Molecular Functions","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","RpS9 GE21228"
"535","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus18719-RA","Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5) (RNA helicase p68)","DDX5 G17P1 HELR HLR1"
"536","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus19116-RA","Molecular Functions","Gag polyprotein (Pr55Gag) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Spacer peptide 2 (SP2) (p1); p6-gag]","gag"
"537","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus19307-RA","Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"538","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus20010-RA","Molecular Functions","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"539","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus20698-RA","Molecular Functions","Protein Smaug homolog 1 (Smaug 1) (Sterile alpha motif domain-containing protein 4A)","samd4a smaug1"
"540","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus21663-RA","Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"541","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22132-RA","Molecular Functions","Death-inducer obliterator 1 (DIO-1) (hDido1) (Death-associated transcription factor 1) (DATF-1)","DIDO1 C20orf158 DATF1 KIAA0333"
"542","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22181-RA","Molecular Functions","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"543","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22252-RA","Molecular Functions","Probable ribonuclease ZC3H12B (EC 3.1.-.-) (MCP-induced protein 2) (Zinc finger CCCH domain-containing protein 12B)","ZC3H12B CXorf32 MCPIP2"
"544","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22325-RA","Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"545","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22326-RA","Molecular Functions","Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)","Pabpc1 Pabp1"
"546","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22328-RA","Molecular Functions","Embryonic polyadenylate-binding protein (Embryonic poly(A)-binding protein) (ePABP)","epabp"
"547","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22330-RA","Molecular Functions","Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)","Pabpc1 Pabp1"
"548","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus22761-RA","Molecular Functions","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"549","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus23565-RA","Molecular Functions","Gag polyprotein (Pr55Gag) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Spacer peptide 2 (SP2) (p1); p6-gag]","gag"
"550","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus23986-RA","Molecular Functions","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"551","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus25458-RA","Molecular Functions","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"552","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus25819-RA","Molecular Functions","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"553","GO:0003723","RNA binding",1117,56,29.01,2e-05,"Ahyacinthus26571-RA","Molecular Functions","Transposon Tf2-9 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-9 SPBC9B6.02c"
"554","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus00566-RA","Molecular Functions","ATP-dependent DNA helicase Pif1 (EC 5.6.2.3) (DNA 5'-3' helicase Pif1)","pif1 PsycPRwf_1560"
"555","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus00638-RA","Molecular Functions","Putative ATP-dependent RNA helicase an3 (EC 3.6.4.13)","an3"
"556","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus00775-RA","Molecular Functions","Putative ATP-dependent RNA helicase R290 (EC 3.6.4.13)","MIMI_R290"
"557","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus00846-RA","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"558","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus07439-RA","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"559","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus08223-RA","Molecular Functions","Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)","Hsp90b1 Grp94 Hspc4 Tra1"
"560","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus08304-RA","Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"561","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus09857-RA","Molecular Functions","Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)","HSPA5 GRP78"
"562","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus10022-RA","Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"563","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus10025-RA","Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"564","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus10825-RA","Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"565","GO:0016887","ATP hydrolysis activity",528,30,13.71,4.8e-05,"Ahyacinthus10851-RA","Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
