gene_name	GeneOntologyIDs
NV2t004371001.1	GO:0042302
NV2t004372001.1	GO:0000723;GO:0000724;GO:0007095;GO:0032508;GO:0030870;GO:0003684;GO:0005515
NV2t004373001.1	GO:0006090;GO:0006094;GO:0006807;GO:0009062;GO:0019318;GO:0019400;GO:0019432;GO:0030855;GO:0032869;GO:0034637;GO:0042594;GO:0046173;GO:0048731;GO:0048732;GO:0071333;GO:0071383;GO:1901655;GO:0005739;GO:0005829;GO:0004613;GO:0005525;GO:0016831;GO:0017076;GO:0046914
NV2t004375001.1	GO:0006090;GO:0006094;GO:0006807;GO:0009062;GO:0019318;GO:0019400;GO:0019432;GO:0030855;GO:0032869;GO:0034637;GO:0042594;GO:0046173;GO:0048731;GO:0048732;GO:0071333;GO:0071383;GO:1901655;GO:0005739;GO:0005829;GO:0004613;GO:0005525;GO:0016831;GO:0017076;GO:0046914
NV2t004377001.1	GO:0006094;GO:0071333;GO:0017076
NV2t004381001.1	GO:0005789
NV2t004382001.1	GO:0006644;GO:0010634;GO:0035556;GO:0044242;GO:0046434;GO:0051209;GO:0004435;GO:0005509;GO:0005515;GO:0008081
NV2t004382002.1	GO:0035556;GO:0051209;GO:0005509;GO:0005515;GO:0008081
NV2t004383001.1	GO:0033615
NV2t004384001.1	GO:0071011;GO:0046872
NV2t004385001.1	GO:0005515
NV2t004386001.1	GO:0071042
NV2t004388001.1	GO:0005975;GO:0006517;GO:0070863;GO:0097466;GO:1904382;GO:0005783;GO:0016020;GO:0004571;GO:0005509
NV2t004389001.1	GO:0006487;GO:0031647;GO:0043066;GO:0005789;GO:0016020;GO:0098796;GO:0140534;GO:1990234;GO:0008047
NV2t004391001.1	GO:0006268;GO:0006270;GO:1900264;GO:1902680;GO:1902969;GO:1902975;GO:0000811;GO:0071162
NV2t004392001.1	GO:0009063;GO:0009436;GO:0019481;GO:1901606;GO:0005739;GO:0008453;GO:0030170
NV2t004393001.1	GO:0006486;GO:0016020;GO:0016758
NV2t004395001.1	GO:0007018;GO:0005737;GO:0005813;GO:0005868;GO:0045505
NV2t004396001.1	GO:0005886
NV2t004397001.1	GO:0006355;GO:0006357;GO:0005515
NV2t004399001.1	GO:0015074;GO:0003676
NV2t004403001.1	GO:0006355;GO:0006357;GO:0005515
NV2t004405001.1	GO:0006355;GO:0006357;GO:0000976;GO:0005515
NV2t004406001.1	GO:0006470;GO:0016311
NV2t004406002.1	GO:0006470;GO:0016311;GO:0008138
NV2t004410001.1	GO:0005576;GO:0008061
NV2t004411001.1	GO:0005576;GO:0008061
NV2t004412001.1	GO:0005576;GO:0008061
NV2t004415001.1	GO:0005515
NV2t004417001.1	GO:0005515
NV2t004421001.1	GO:0005515
NV2t004425001.1	GO:0007602;GO:0071482;GO:0005886;GO:0016020;GO:0008020
NV2t004427001.1	GO:0007602;GO:0071482;GO:0005886;GO:0016020;GO:0008020
NV2t004429001.1	GO:0071482;GO:0016020
NV2t004431001.1	GO:0006897;GO:0045332;GO:0048193;GO:0005768;GO:0005802;GO:0005886;GO:0000166;GO:0000287;GO:0005524;GO:0016887;GO:0140303;GO:0140326
NV2t004432001.1	GO:0009166;GO:0005515;GO:0016787
NV2t004432002.1	GO:0005515;GO:0016787
NV2t004435001.1	GO:0043001
NV2t004435002.1	GO:0043001
NV2t004435003.1	GO:0043001
NV2t004435004.1	GO:0016482;GO:0034067;GO:0043001;GO:0000139;GO:0005802
NV2t004436001.1	GO:0000731;GO:0006260;GO:0006261;GO:0006281;GO:0006282;GO:0030174;GO:0000781;GO:0005634;GO:0048471;GO:0003677;GO:0005524;GO:0008047;GO:0016887;GO:0017116;GO:0042802
NV2t004440001.1	GO:0070936
NV2t004440003.1	GO:0070936
NV2t004441001.1	GO:0006513;GO:0016043;GO:0036297;GO:1903706;GO:0000785;GO:0043240;GO:0140513
NV2t004442001.1	GO:0043231;GO:0020037
NV2t004443001.1	GO:0006572;GO:0030170
NV2t004443002.1	GO:0006572;GO:0009058;GO:0009074;GO:0004838;GO:0030170
NV2t004447001.1	GO:0035556;GO:0005515
NV2t004448001.1	GO:0035556;GO:0005615
NV2t004449001.1	GO:0005576;GO:0005615
NV2t004451001.1	GO:0006370;GO:0008170;GO:0008174
NV2t004452001.1	GO:0000786;GO:0003677;GO:0030527;GO:0046982
NV2t004453001.1	GO:0000786;GO:0003677;GO:0030527;GO:0046982
NV2t004454001.1	GO:0042509;GO:0050731;GO:0051457;GO:0005758
NV2t004455001.1	GO:0005515
NV2t004456001.1	GO:0006139;GO:0006163;GO:0009116;GO:0009165;GO:0046130;GO:0072522;GO:0072524;GO:0005737;GO:0016763
NV2t004458001.1	GO:0015786;GO:0005793;GO:0005801;GO:0015297
NV2t004459001.1	GO:0071011;GO:0003676
NV2t004459002.1	GO:0071011;GO:0003676
NV2t004459003.1	GO:0050684
NV2t004460002.1	GO:0031267
NV2t004461001.1	GO:0055085;GO:0015179
NV2t004461002.1	GO:0055085;GO:0015179
NV2t004461004.1	GO:0055085;GO:0015179
NV2t004461005.1	GO:0055085;GO:0015179
NV2t004461006.1	GO:0032329;GO:0042940;GO:0055085;GO:0016020;GO:0015175;GO:0015179
NV2t004461007.1	GO:0055085;GO:0015179
NV2t004461008.1	GO:0055085;GO:0015179
NV2t004462001.1	GO:0006511;GO:0010506;GO:0016579;GO:0030330;GO:0005634;GO:0005829;GO:0004197;GO:0004843
NV2t004462002.1	GO:0016579;GO:0071108;GO:0004843
NV2t004463001.1	GO:0006508;GO:0034982;GO:0016020;GO:0004222;GO:0005524;GO:0008270;GO:0016887
NV2t004468001.1	GO:0006334;GO:0000786;GO:0003677;GO:0030527;GO:0046982
NV2t004469001.1	GO:0016226;GO:0005737;GO:0008168;GO:0051536
NV2t004472001.1	GO:0031124
NV2t004474001.1	GO:0016020
NV2t004475001.1	GO:0007548;GO:0043565
NV2t004477001.1	GO:0009653;GO:0030154;GO:0000978;GO:0000981
NV2t004477002.1	GO:0030154
NV2t004478001.1	GO:0004089;GO:0008270
NV2t004479001.1	GO:0006886;GO:0006897;GO:0097494;GO:0005769;GO:0005794;GO:0005886;GO:0045335;GO:0003924;GO:0005525
NV2t004480001.1	GO:0000226;GO:0018200;GO:0036211;GO:0005929;GO:0005524;GO:0015631;GO:0046872;GO:0070740
NV2t004481001.1	GO:0071375;GO:0004497;GO:0005506;GO:0016705;GO:0020037
NV2t004481002.1	GO:0071375;GO:0016705;GO:0020037
NV2t004482001.1	GO:0071375;GO:0004497;GO:0005506;GO:0016705;GO:0020037
NV2t004482002.1	GO:0071375;GO:0016705;GO:0020037
NV2t004482003.1	GO:0071375;GO:0016705;GO:0020037
NV2t004484001.1	GO:0006468;GO:0007165;GO:0005524
NV2t004485001.1	GO:0008168;GO:0008757
NV2t004485003.1	GO:0008168;GO:0008757
NV2t004486001.1	GO:0030014;GO:0005515
NV2t004486002.1	GO:0030014;GO:0005515
NV2t004487001.1	GO:0051726;GO:0005634;GO:0005737
NV2t004490001.1	GO:0070534
NV2t004490002.1	GO:0070534
NV2t004491001.1	GO:0018216;GO:0008168
NV2t004491002.1	GO:0000387;GO:0006349;GO:0016571;GO:0018216;GO:0005634;GO:0005829;GO:0008168;GO:0035241;GO:0035243;GO:0043021;GO:0044020
NV2t004491003.1	GO:0018216;GO:0035241
NV2t004491004.1	GO:0018216;GO:0008168
NV2t004492001.1	GO:0031087;GO:0000932;GO:0005515
NV2t004494001.1	GO:0006355;GO:0000978;GO:0000981
NV2t004496001.1	GO:0016779;GO:1990817
NV2t004501001.1	GO:0070940;GO:0005634;GO:0008420;GO:0017018
NV2t004502001.1	GO:0005681
NV2t004502002.1	GO:0005681
NV2t004502003.1	GO:0005681
NV2t004502004.1	GO:0005681
NV2t004503001.1	GO:0036297;GO:0000785;GO:0043240;GO:0140513;GO:0003682
NV2t004503002.1	GO:0043240
NV2t004504001.1	GO:0005515
NV2t004506001.1	GO:0006644;GO:0006869;GO:0015718;GO:0046903;GO:0050482;GO:0004623
NV2t004507001.1	GO:0005737
NV2t004507002.1	GO:0005737
NV2t004507004.1	GO:0005737
NV2t004508001.1	GO:0003824
NV2t004511001.1	GO:0062023;GO:0030246
NV2t004514001.1	GO:0006644;GO:0006869;GO:0015718;GO:0046903;GO:0050482;GO:0004623
NV2t004515001.1	GO:0005737;GO:0005515
NV2t004516001.1	GO:0006979;GO:0004602
NV2t004518001.1	GO:0006661;GO:0033674;GO:0005774;GO:0010008;GO:0035032;GO:0070772;GO:0042802
NV2t004519001.1	GO:0016020
NV2t004521001.1	GO:0007186;GO:0016020;GO:0004930
NV2t004522001.1	GO:0016055;GO:0030182;GO:0045165;GO:0060070;GO:0005615;GO:0005109;GO:0005125
NV2t004523001.1	GO:0005515
NV2t004526001.1	GO:0006120;GO:0005747;GO:0045272;GO:0009055;GO:0015453;GO:0016491;GO:0016651
NV2t004527001.1	GO:0034501
NV2t004527002.1	GO:0034501
NV2t004528002.1	GO:0000723;GO:0051347;GO:0051973;GO:0071897;GO:2000573;GO:0000781;GO:0140513;GO:1902494;GO:1990904;GO:0042162
NV2t004528003.1	GO:0051973
NV2t004529001.1	GO:0051480;GO:0005634;GO:0005829;GO:0043005;GO:0045202;GO:0005509
NV2t004530001.1	GO:0051480;GO:0005509
NV2t004531001.1	GO:0051480;GO:0005509
NV2t004531002.1	GO:0048167;GO:0051480;GO:0099509;GO:0005634;GO:0005829;GO:0030425;GO:0043195;GO:0005509
NV2t004531003.1	GO:0051480;GO:0005509
NV2t004532001.1	GO:0051480;GO:0005634;GO:0005829;GO:0043005;GO:0045202;GO:0005509
NV2t004532002.1	GO:0051480;GO:0005509
NV2t004532003.1	GO:0051480;GO:0005509
NV2t004533001.1	GO:0007186;GO:0016020;GO:0004930
NV2t004533002.1	GO:0007186;GO:0016020
NV2t004533003.1	GO:0007186;GO:0016020
NV2t004533004.1	GO:0007186;GO:0016020
NV2t004535001.1	GO:0016020
NV2t004537001.1	GO:0071482;GO:0016020;GO:0004930
NV2t004538001.1	GO:0006260;GO:0006281;GO:0006401;GO:0005634;GO:0005694;GO:0005739;GO:0000287;GO:0003677;GO:0003824;GO:0004518;GO:0004523;GO:0005515;GO:0008409;GO:0016788;GO:0017108;GO:0030145;GO:0046914
NV2t004539001.1	GO:0006084;GO:0006554;GO:0005777;GO:0016491;GO:0016645;GO:0050660
NV2t004541001.1	GO:0010468;GO:0019941;GO:0030162;GO:0045116;GO:0050794;GO:0050896;GO:0005634;GO:0005737;GO:0005515;GO:0031386;GO:0031625
NV2t004542001.1	GO:0005783;GO:0005789
NV2t004542002.1	GO:0005783;GO:0005789
NV2t004542003.1	GO:0005783;GO:0005789
NV2t004544001.1	GO:0005634;GO:0008270
NV2t004544002.1	GO:0005634
NV2t004548001.1	GO:0034472;GO:0034477;GO:0005634;GO:0000175
NV2t004550001.1	GO:0000398;GO:0001960;GO:0006382;GO:0006402;GO:0006974;GO:0007283;GO:0007420;GO:0010001;GO:0019827;GO:0031053;GO:0034644;GO:0045824;GO:0045948;GO:0048477;GO:0048699;GO:0051445;GO:0061157;GO:0080009;GO:1903706;GO:2000765;GO:0016607;GO:0036396;GO:0001734;GO:0003729;GO:0016422;GO:0043169;GO:0046982;GO:1901681
NV2t004550002.1	GO:0080009
NV2t004551001.1	GO:0007186
NV2t004552001.1	GO:0000226;GO:0007018;GO:0007346;GO:0010564;GO:0033043;GO:0005813;GO:0005868;GO:0045504
NV2t004553001.1	GO:0016836
NV2t004553002.1	GO:0016836
NV2t004553003.1	GO:0006730;GO:0110165;GO:0004089;GO:0008270;GO:0016836
NV2t004553004.1	GO:0016836
NV2t004557001.1	GO:0006508;GO:2001235;GO:0008234
NV2t004558001.1	GO:0006508;GO:2001235;GO:0008234
NV2t004560001.1	GO:0031146;GO:0031571;GO:0019005;GO:0005515;GO:0030332
NV2t004561001.1	GO:0036064
NV2t004562001.1	GO:0003676;GO:0003723
NV2t004563001.1	GO:0007018;GO:0015630;GO:0008017
NV2t004563002.1	GO:0007018;GO:0015630;GO:0003777;GO:0005524;GO:0008017
NV2t004563003.1	GO:0007018;GO:0015630;GO:0008017
NV2t004564001.1	GO:0055085;GO:0016020;GO:0005524;GO:0008559;GO:0016887;GO:0140359
NV2t004565001.1	GO:0071482;GO:0016020
NV2t004566001.1	GO:0005509
NV2t004568001.1	GO:0005509
NV2t004570001.1	GO:0009653;GO:0030154;GO:0000978;GO:0000981;GO:0043565
NV2t004571001.1	GO:0001676;GO:0006690;GO:0006749;GO:0006979;GO:0009650;GO:0010823;GO:0033559;GO:0040029;GO:0042542;GO:0042744;GO:0043154;GO:0045454;GO:0048522;GO:0050678;GO:0060047;GO:0061136;GO:0120254;GO:2001234;GO:0005739;GO:0005829;GO:0016234;GO:0004602;GO:0017124
NV2t004573001.1	GO:0060090
NV2t004574001.1	GO:0060090
NV2t004575001.1	GO:0030041;GO:0030833;GO:0034314;GO:0015629;GO:0032991;GO:0005200;GO:0019899;GO:0030674;GO:0051015
NV2t004576001.1	GO:0000209;GO:0007032;GO:0007040;GO:0008333;GO:0045022;GO:0005634;GO:0005737;GO:0032991;GO:0061631
NV2t004577001.1	GO:0051726;GO:0005634
NV2t004577002.1	GO:0051726
NV2t004578001.1	GO:0031106
NV2t004583001.1	GO:0016491
NV2t004584001.1	GO:0005739
NV2t004586001.1	GO:0006123
NV2t004587001.1	GO:0006123;GO:0005751
NV2t004588001.1	GO:0005509
NV2t004589001.1	GO:1990072
NV2t004589002.1	GO:1990072;GO:0005515
NV2t004590001.1	GO:0007165;GO:0007601;GO:0005246;GO:0005509;GO:0030234
NV2t004591001.1	GO:0006120;GO:0005747
NV2t004592001.1	GO:0008380;GO:0050890
NV2t004592002.1	GO:0008380
NV2t004598001.1	GO:1905515
NV2t004600001.1	GO:0070492
NV2t004603002.1	GO:0005515
NV2t004603003.1	GO:0005515
NV2t004603004.1	GO:0005515
NV2t004603005.1	GO:0005515
NV2t004603006.1	GO:0005515
NV2t004603007.1	GO:0005515
NV2t004622001.1	GO:0006310;GO:0015074;GO:0003677
NV2t004625001.1	GO:0030335;GO:0038127;GO:0051592;GO:0071248;GO:0071277;GO:0071363;GO:1901701;GO:1902075;GO:0005634;GO:0005737;GO:0005886;GO:0005925;GO:0004674;GO:0005544;GO:0030971;GO:0048306
NV2t004626001.1	GO:0006412;GO:0005840;GO:0003735
NV2t004629001.1	GO:0106035
NV2t004630001.1	GO:0015833;GO:0090374;GO:0005765;GO:0016020;GO:0005524;GO:0016887;GO:0140359;GO:1904680
NV2t004631001.1	GO:0006839;GO:0006915;GO:0007005;GO:0007041;GO:0009967;GO:0010628;GO:0031323;GO:0031503;GO:0031647;GO:0032387;GO:0033365;GO:0035418;GO:0042147;GO:0045056;GO:0045732;GO:0050728;GO:0051963;GO:0060159;GO:0061357;GO:0090141;GO:0099003;GO:0099175;GO:0099638;GO:0120035;GO:1901215;GO:2000331;GO:0000323;GO:0005739;GO:0005769;GO:0005770;GO:0005829;GO:0010008;GO:0030904;GO:0043005;GO:0043025;GO:0098793;GO:0001664
NV2t004632001.1	GO:0016409;GO:0019706
NV2t004632002.1	GO:0016409;GO:0019706
NV2t004633001.1	GO:0033499
NV2t004636001.1	GO:0043547
NV2t004636002.1	GO:0043547
NV2t004636003.1	GO:0043547
NV2t004636004.1	GO:0016192;GO:0043547;GO:0005096
NV2t004636005.1	GO:0043547
NV2t004636006.1	GO:0043547
NV2t004639001.1	GO:0007098;GO:0051225;GO:0005813;GO:0005875;GO:0070652;GO:1990498;GO:0051011
NV2t004640001.1	GO:0016020;GO:0016021
NV2t004642001.1	GO:0016020;GO:0016021
NV2t004645001.1	GO:0016020;GO:0016021
NV2t004646001.1	GO:0016020
NV2t004646002.1	GO:0016020
NV2t004646003.1	GO:0016020
NV2t004647001.1	GO:0016020;GO:0016021
NV2t004649001.1	GO:0016020;GO:0016021
NV2t004649002.1	GO:0016020;GO:0016021
NV2t004649003.1	GO:0016020
NV2t004650001.1	GO:0051131;GO:0065003;GO:0005524;GO:0044183;GO:0140657
NV2t004654001.1	GO:0009941
NV2t004654002.1	GO:0009941
NV2t004655001.1	GO:0022008;GO:0005515
NV2t004658001.1	GO:0009941
NV2t004658002.1	GO:0009941
NV2t004658003.1	GO:0009941
NV2t004660001.1	GO:0006974;GO:0009267;GO:0061014;GO:0005634;GO:0005739;GO:0005829;GO:0031410;GO:0005515;GO:0043022
NV2t004666001.1	GO:0055085;GO:0016020;GO:0015179;GO:0022857
NV2t004666002.1	GO:0055085;GO:0015179
NV2t004670001.1	GO:0007165
NV2t004670002.1	GO:0007165
NV2t004670003.1	GO:0007165
NV2t004670004.1	GO:0007165
NV2t004673001.1	GO:0048026;GO:0005634;GO:0003676;GO:0003723;GO:0003730;GO:0005515
NV2t004673002.1	GO:0048026;GO:0003676;GO:0003723;GO:0005515
NV2t004674001.1	GO:0048015;GO:0016301;GO:0035005;GO:0035091;GO:0052742
NV2t004674002.1	GO:0016301;GO:0035091;GO:0052742
NV2t004675001.1	GO:0016571;GO:0018216;GO:0005634;GO:0000987;GO:0106140
NV2t004676001.1	GO:0042981;GO:0070534;GO:0005515;GO:0008270;GO:0046872
NV2t004678001.1	GO:0007224;GO:0032880;GO:0060271;GO:0031253;GO:0032991;GO:0035869;GO:0098588
NV2t004679001.1	GO:0006396;GO:0008251
NV2t004680001.1	GO:0000045;GO:0000422;GO:0009267;GO:0009894;GO:0033365;GO:0048193;GO:0000421;GO:0005829;GO:0031625
NV2t004681001.1	GO:0009987;GO:0016579;GO:0004843
NV2t004684001.1	GO:0016192;GO:0003924;GO:0005525
NV2t004685001.1	GO:0001775;GO:0002252;GO:0002684;GO:0006418;GO:0006430;GO:0006955;GO:0009165;GO:0048522;GO:0051240;GO:0005615;GO:0005634;GO:0005739;GO:0005829;GO:0017101;GO:0000049;GO:0000166;GO:0003676;GO:0004812;GO:0005524;GO:0070566
NV2t004686001.1	GO:0005515;GO:0070577
NV2t004686002.1	GO:0006357;GO:0008285;GO:0035066;GO:2000134;GO:0005634;GO:0000976;GO:0002039;GO:0003713;GO:0003714;GO:0005515;GO:0070577
NV2t004686003.1	GO:0070577
NV2t004690001.1	GO:0030246
NV2t004692001.1	GO:0046599;GO:0005814
NV2t004693001.1	GO:0051598;GO:0005524;GO:0016887
NV2t004694001.1	GO:0006508;GO:0004190
NV2t004709001.1	GO:0008194;GO:0015020
NV2t004710001.1	GO:0003676;GO:0008270
NV2t004714001.1	GO:0000027;GO:0006364;GO:0042254;GO:0051726;GO:1901796;GO:0005730;GO:0070545;GO:0140513;GO:1990904;GO:0005515;GO:0043021
NV2t004714002.1	GO:0006364;GO:0042254;GO:0070545;GO:0005515
NV2t004715001.1	GO:0007155;GO:0007156;GO:0098609;GO:0005886;GO:0016020;GO:0005509
NV2t004720001.1	GO:0016020
NV2t004720002.1	GO:0016020
NV2t004723001.1	GO:0005515
NV2t004724001.1	GO:0003724;GO:0005524
NV2t004724002.1	GO:0005524
NV2t004726001.1	GO:0005515
NV2t004727001.1	GO:0090158;GO:0005789
NV2t004734001.1	GO:0005730;GO:0003676;GO:0003723
NV2t004735001.1	GO:0006364;GO:0042274;GO:0034455;GO:1990904;GO:0005515
NV2t004736001.1	GO:0008544;GO:0010793;GO:0022404;GO:0030488;GO:0036416;GO:0048513;GO:0060429;GO:0071695;GO:2000736;GO:0005730;GO:0005739;GO:0070062;GO:0000049;GO:0008168;GO:0008173;GO:0008174;GO:0016427;GO:0016428
NV2t004738001.1	GO:0006412;GO:0042273
NV2t004739001.1	GO:0003713
NV2t004740001.1	GO:0006606;GO:0031965;GO:0044613;GO:0031267;GO:0061608
NV2t004743001.1	GO:0005515
NV2t004744001.1	GO:0071482;GO:0016020;GO:0004930
NV2t004745001.1	GO:1903566
NV2t004745002.1	GO:1903566
NV2t004745003.1	GO:1903566
NV2t004746001.1	GO:0000387;GO:0006397;GO:0015030;GO:0046540;GO:0097525;GO:0042802
NV2t004749001.1	GO:0006400;GO:0005737;GO:0000049;GO:0016627;GO:0017150;GO:0050660;GO:0140101
NV2t004752001.1	GO:0005886;GO:0016020;GO:0004930;GO:0042277
NV2t004753001.1	GO:0070492
NV2t004755001.1	GO:0035269
NV2t004755002.1	GO:0006066;GO:0006487;GO:0006506;GO:0006720;GO:0035269;GO:0005789;GO:0031501;GO:0004169;GO:0004582;GO:0046872
NV2t004755003.1	GO:0035269;GO:0004582
NV2t004756001.1	GO:0009117;GO:1902560;GO:1990204;GO:0003824;GO:0016491
NV2t004758001.1	GO:0006635;GO:0005739;GO:0005777;GO:0000062;GO:0008289;GO:0016863;GO:0032559;GO:0033218;GO:0043168;GO:1901681
NV2t004759001.1	GO:0035556;GO:0061630
NV2t004761001.1	GO:1904263;GO:0005515
NV2t004783001.1	GO:0005509
NV2t004783002.1	GO:0005509
NV2t004783003.1	GO:0005509
NV2t004786001.1	GO:0051959
NV2t004787001.1	GO:0007018;GO:0030286;GO:0003777;GO:0005524;GO:0016887;GO:0045505;GO:0051959
NV2t004788001.1	GO:0030286;GO:0051959
NV2t004790001.1	GO:0003676;GO:0004386;GO:0005524;GO:0034458
NV2t004792001.1	GO:0005615
NV2t004793001.1	GO:0005615
NV2t004794001.1	GO:0005615
NV2t004799001.1	GO:0002347;GO:0009913;GO:0015031;GO:0048513;GO:0048523;GO:0051302;GO:0071216;GO:0005737;GO:0031625
NV2t004801001.1	GO:0005515
NV2t004804001.1	GO:0006468;GO:0018105;GO:0034599;GO:0005634;GO:0005737;GO:0004683;GO:0005516;GO:0005524
NV2t004804002.1	GO:0006468;GO:0005524
NV2t004805001.1	GO:0006355;GO:0090575;GO:0046983
NV2t004805002.1	GO:0000278;GO:0006355;GO:0090575;GO:0000978;GO:0000981;GO:0046983
NV2t004805003.1	GO:0006355;GO:0090575;GO:0046983
NV2t004805005.1	GO:0006355;GO:0090575;GO:0046983
NV2t004806001.1	GO:0007018;GO:0005871;GO:0005874;GO:0003777;GO:0005515;GO:0005524;GO:0008017;GO:0016887
NV2t004807001.1	GO:0005515
NV2t004807002.1	GO:0005515
NV2t004808001.1	GO:0006493;GO:0000139;GO:0005783;GO:0008376;GO:0016758
NV2t004808002.1	GO:0016758
NV2t004809001.1	GO:0016020
NV2t004810001.1	GO:0016020;GO:0004930
NV2t004810002.1	GO:0016020
NV2t004810003.1	GO:0016020
NV2t004812001.1	GO:0045732;GO:0005515
NV2t004813002.1	GO:0070588;GO:0016020;GO:0000166;GO:0016887
NV2t004825001.1	GO:0007043;GO:0007098;GO:0007163;GO:0060341;GO:0005634;GO:0005938;GO:0016324;GO:0032991;GO:0005080;GO:0005515
NV2t004825002.1	GO:0007098;GO:0005515
NV2t004826001.1	GO:0005515
NV2t004826002.1	GO:0005737;GO:0005813;GO:0005515
NV2t004827001.1	GO:0006357;GO:0030707;GO:0045944;GO:0051123;GO:0000791;GO:0005634;GO:0000978;GO:0000979;GO:0000981;GO:0001223;GO:0008270
NV2t004827002.1	GO:0006357
NV2t004827003.1	GO:0006357
NV2t004827004.1	GO:0006357
NV2t004828001.1	GO:0005515
NV2t004828002.1	GO:0005515
NV2t004829001.1	GO:0005576;GO:0055037
NV2t004830001.1	GO:0005515
NV2t004832001.1	GO:0007166;GO:0007189;GO:0005886;GO:0016020;GO:0004930
NV2t004832002.1	GO:0007189;GO:0016020
NV2t004833001.1	GO:0006334;GO:0000786;GO:0003677;GO:0030527
NV2t004834001.1	GO:0003676
NV2t004835001.1	GO:0003676
NV2t004846001.1	GO:0051013;GO:0008352;GO:0005515;GO:0008017
NV2t004847001.1	GO:0000122;GO:0000209;GO:0002683;GO:0002684;GO:0010720;GO:0010721;GO:0022408;GO:0022409;GO:0030097;GO:0032501;GO:0051240;GO:0051241;GO:1903706;GO:0005634;GO:0090575;GO:0003713;GO:0005515;GO:0043565
NV2t004848001.1	GO:0005886
NV2t004849001.1	GO:0006368;GO:0032968;GO:0034728;GO:0035101;GO:0005515;GO:0031491
NV2t004851001.1	GO:0007189;GO:0016020
NV2t004852001.1	GO:0005886
NV2t004853001.1	GO:0007018;GO:1901673;GO:0003777;GO:0005524;GO:0008017
NV2t004854001.1	GO:0019915;GO:0034389;GO:0005789;GO:0016462;GO:0106399
NV2t004855001.1	GO:0005524;GO:0019136
NV2t004856001.1	GO:0005737;GO:0005524;GO:0019136
NV2t004856003.1	GO:0019136
NV2t004856004.1	GO:0019136
NV2t004856005.1	GO:0019136
NV2t004858001.1	GO:0007165
NV2t004858002.1	GO:0007165
NV2t004859001.1	GO:1905762
NV2t004859002.1	GO:1905762
NV2t004860001.1	GO:0007030;GO:0008152;GO:0048193;GO:0048213;GO:0065003;GO:0017119
NV2t004860002.1	GO:0048213
NV2t004860003.1	GO:0048213
NV2t004861001.1	GO:0016405
NV2t004862001.1	GO:0016567;GO:0043161;GO:0031464;GO:0080008;GO:0019902;GO:1990756
NV2t004862002.1	GO:0031464
NV2t004864001.1	GO:0016925;GO:0032446;GO:0033233;GO:1903322;GO:0005737;GO:0140513;GO:1902494;GO:0000287;GO:0005524;GO:0008641;GO:0019948;GO:0032183;GO:0044388;GO:0044390;GO:0046982
NV2t004864002.1	GO:0032446;GO:0008641;GO:0019948
NV2t004865001.1	GO:0007059;GO:0034080;GO:0051382;GO:0005654
NV2t004866001.1	GO:0006364;GO:0042274;GO:1905267;GO:0030677;GO:0003723;GO:0016891;GO:0140101
NV2t004867001.1	GO:0006357
NV2t004869001.1	GO:0006378;GO:0090501;GO:0098789;GO:0005847
NV2t004869002.1	GO:0098789
NV2t004870001.1	GO:0036297
NV2t004870002.1	GO:0036297
NV2t004870003.1	GO:0036297
NV2t004872001.1	GO:0008168;GO:0008757
NV2t004873001.1	GO:0061512;GO:0005515
NV2t004873002.1	GO:0061512;GO:0005515
NV2t004874001.1	GO:0005975;GO:0005977
NV2t004874002.1	GO:0005975;GO:0005977
NV2t004874003.1	GO:0005975;GO:0005977
NV2t004874004.1	GO:0005975;GO:0005977
NV2t004874005.1	GO:0005977
NV2t004874006.1	GO:0005977
NV2t004876001.1	GO:0005576
NV2t004877001.1	GO:0005576;GO:0005615
NV2t004877002.1	GO:0005576;GO:0005615
NV2t004877003.1	GO:0005576;GO:0005615
NV2t004877004.1	GO:0005576;GO:0005615
NV2t004877005.1	GO:0005576;GO:0005615
NV2t004879001.1	GO:0006508;GO:2001235;GO:0008234
NV2t004881001.1	GO:0006364;GO:0042274;GO:0030688;GO:1990904;GO:0004521
NV2t004882001.1	GO:0006508;GO:0016485;GO:0004181;GO:0008270
NV2t004882002.1	GO:0016485;GO:0008270
NV2t004884001.1	GO:0005515
NV2t004885001.1	GO:0007059;GO:0016226;GO:0051604;GO:0106035;GO:0005634;GO:0005737;GO:0005819;GO:0140535;GO:0005515
NV2t004887001.1	GO:0005737;GO:0005515
NV2t004887002.1	GO:0005737
NV2t004888001.1	GO:0005737;GO:0005515
NV2t004889001.1	GO:0050664
NV2t004889002.1	GO:0050664
NV2t004890001.1	GO:0034599;GO:0005737;GO:0008113
NV2t004892001.1	GO:0003676;GO:0005524;GO:0043138
NV2t004894001.1	GO:0009653;GO:0016267;GO:0048731;GO:0016020;GO:0016263;GO:0016757
NV2t004895001.1	GO:0000165;GO:0006396;GO:0051347;GO:0071222;GO:0042405;GO:1990904;GO:0003676;GO:0003723;GO:0008143;GO:0070063
NV2t004896001.1	GO:0007154;GO:0016020;GO:0005044
NV2t004898001.1	GO:0005515;GO:0016491
NV2t004900001.1	GO:0055085;GO:0098754;GO:0140115;GO:1990961;GO:0016323;GO:0016324;GO:0015101;GO:0015174;GO:0015179;GO:0015297;GO:0022857;GO:0042910;GO:0072349
NV2t004901001.1	GO:0016755
NV2t004903001.1	GO:0008270;GO:1990450
